n_subs,rank,genotype,mu_real,sigma_real
8,25,0-0-2-0-1-0-1-2-2-1-0-1-0-0-3-0,-406.23245,94.65545
8,26,0-3-3-0-0-0-1-2-2-0-0-1-0-3-3-0,-470.0501,158.83871
8,27,0-3-3-0-1-0-0-2-2-1-0-0-0-3-3-0,-470.0501,158.83871
8,28,0-0-3-1-1-0-0-2-2-1-0-1-0-3-0-0,-474.6005,163.56664
8,29,0-0-3-0-1-0-1-2-2-0-0-1-0-3-0-2,-475.21533,164.39534
8,30,2-0-3-0-1-0-0-2-2-1-0-1-0-3-0-0,-475.21533,164.39534
8,31,0-3-0-0-1-0-1-2-2-0-0-1-0-3-3-0,-434.33972,123.574715
8,32,0-3-3-0-1-0-0-2-2-1-0-1-0-0-3-0,-434.33972,123.574715
8,33,0-0-4-0-0-0-1-2-2-1-0-1-0-3-3-0,-444.30646,133.8847
8,34,0-3-3-0-0-0-1-2-2-1-0-1-0-4-0-0,-444.5651,134.24841
8,35,0-0-4-0-1-0-1-2-2-1-0-0-0-3-3-0,-444.5651,134.24841
8,36,0-3-2-0-0-0-1-2-2-1-0-1-0-2-0-0,-426.98535,116.76115
8,37,0-3-2-0-1-0-1-2-0-1-0-1-0-3-0-0,-460.42935,150.29727
8,38,0-0-3-0-1-0-1-0-2-1-0-1-0-2-3-0,-460.42935,150.29727
8,39,0-0-3-0-1-0-1-2-0-1-0-1-0-2-3-0,-461.1037,151.05411
8,40,0-3-2-0-1-0-1-0-2-1-0-1-0-3-0-0,-461.1037,151.05411
8,41,0-3-3-0-1-0-1-2-0-1-0-1-0-2-0-0,-460.77472,150.74585
8,42,0-3-3-0-1-0-0-2-0-1-0-1-0-3-3-0,-485.9737,176.27765
8,43,0-3-3-0-0-0-0-2-2-1-0-1-0-2-3-0,-453.2636,143.80357
8,44,0-0-3-1-1-0-1-2-2-0-0-1-0-2-0-0,-455.51862,146.31343
8,45,2-0-2-0-1-0-0-2-2-1-0-1-0-3-0-0,-457.6854,148.5468
8,46,0-0-2-0-1-0-1-2-2-0-0-1-0-3-0-2,-459.7575,150.62892
8,47,0-0-2-0-1-0-0-2-2-1-0-1-0-3-0-2,-456.2425,147.12572
8,48,0-3-0-0-1-0-1-2-2-1-0-1-0-0-3-0,-368.9847,59.87041
8,49,0-0-3-1-0-0-1-2-2-1-0-1-0-3-0-0,-450.08475,141.01373
8,50,0-0-3-0-1-0-1-2-2-1-0-0-0-3-0-2,-450.73773,141.86546
8,51,2-0-3-0-0-0-1-2-2-1-0-1-0-3-0-0,-450.73773,141.86546
8,52,2-0-3-0-1-0-1-2-2-1-0-0-0-3-0-0,-450.27472,141.41302
8,53,0-0-3-0-0-0-1-2-2-1-0-1-0-3-0-2,-450.27472,141.41302
8,54,0-3-3-0-0-0-1-2-2-1-0-1-0-0-3-0,-406.6176,97.818565
8,55,0-3-0-0-1-0-1-2-2-1-0-0-0-3-3-0,-406.6176,97.818565
8,56,0-0-3-0-1-0-0-2-2-0-0-1-0-3-3-2,-489.15826,180.47493
8,57,2-3-3-0-1-0-0-2-2-0-0-1-0-3-0-0,-489.15826,180.47493
8,58,0-3-3-0-1-0-1-0-2-1-0-1-0-4-0-0,-461.68814,153.00783
8,59,0-0-3-0-1-0-1-2-0-1-0-1-0-4-3-0,-462.05286,153.42287
8,60,0-0-0-1-1-0-1-2-2-1-0-1-0-3-0-0,-412.22702,103.61804
8,61,0-0-4-0-1-0-1-0-2-1-0-1-0-3-3-0,-461.7189,153.12364
8,62,0-0-0-0-1-0-1-2-2-1-0-1-1-3-0-0,-411.76358,103.31628
8,63,0-3-4-0-1-0-0-2-2-0-0-1-0-2-3-0,-466.23712,157.91461
8,64,0-3-4-0-0-0-1-2-2-0-0-1-0-3-3-0,-455.46307,147.32687
8,65,0-3-3-0-0-0-0-2-2-1-0-1-0-4-3-0,-454.1353,146.14882
8,66,0-3-2-0-1-0-0-2-0-1-0-1-0-3-3-0,-468.2964,160.32921
8,67,0-0-3-0-1-0-1-1-2-0-0-1-0-3-3-0,-476.71918,168.78305
8,68,0-3-2-0-1-0-0-2-2-1-0-0-0-2-3-0,-436.16992,128.27596
8,69,0-3-2-0-1-0-1-2-0-0-0-1-0-3-3-0,-471.85706,163.99875
8,70,0-3-3-0-1-0-1-2-0-0-0-1-0-2-3-0,-469.43103,161.57454
8,71,0-3-3-0-0-0-1-2-0-1-0-1-0-3-3-0,-461.67468,154.01556
8,72,0-3-4-0-1-0-0-2-2-1-0-1-0-0-3-0,-417.28864,109.63843
8,73,0-3-3-0-1-0-1-2-0-1-0-0-0-3-3-0,-462.03833,154.43748
8,74,0-0-4-0-1-0-0-2-2-1-0-1-0-3-0-2,-457.36655,149.77983
8,75,0-0-2-0-1-0-1-2-2-0-0-1-1-2-0-0,-441.0813,133.55301
8,76,2-0-3-0-1-0-1-2-0-1-0-1-0-3-0-0,-468.27496,161.04755
8,77,2-0-3-0-1-0-1-0-2-1-0-1-0-3-0-0,-467.55408,160.32988
8,78,0-0-3-0-1-0-1-2-0-1-0-1-0-3-0-2,-467.55408,160.32988
8,79,0-3-0-0-1-0-1-2-2-1-0-0-0-2-3-0,-389.7254,82.5114
8,80,2-0-2-0-1-0-1-2-2-1-0-0-0-3-0-0,-434.11523,126.93661
8,81,0-3-0-0-1-0-1-2-0-1-0-1-0-3-3-0,-423.71927,116.585846
8,82,0-0-3-1-1-0-0-2-2-1-0-0-0-3-3-0,-459.52438,152.59416
8,83,0-3-4-0-1-0-1-2-0-1-0-1-0-2-0-0,-445.56873,138.6424
8,84,0-0-3-0-1-0-0-2-2-0-0-1-0-2-3-2,-472.97168,166.04701
8,85,0-0-0-1-1-0-1-2-2-1-0-1-0-2-0-0,-395.56445,88.72092
8,86,0-0-4-0-1-0-1-1-2-1-0-1-0-3-0-0,-452.6674,145.85374
8,87,0-0-0-0-1-0-1-2-2-1-0-1-0-2-0-2,-395.6269,88.84497
8,88,0-3-3-0-0-0-1-2-2-0-0-1-0-3-0-2,-460.2837,153.6098
8,89,2-0-3-0-1-0-1-2-2-0-0-0-0-3-3-0,-458.201,151.56177
8,90,0-3-3-0-0-0-0-2-2-1-0-1-0-3-0-2,-458.201,151.56177
8,91,0-3-4-0-0-0-1-2-2-0-0-1-0-2-3-0,-437.08554,130.62045
8,92,0-3-4-0-1-0-1-0-2-0-0-1-0-3-3-0,-471.93378,165.64305
8,93,0-0-3-0-1-0-1-2-2-0-0-1-1-0-3-0,-417.7856,111.51627
8,94,2-3-0-0-1-0-0-2-2-1-0-1-0-3-0-0,-419.21265,113.02911
8,95,0-3-2-0-1-0-0-2-1-1-0-1-0-3-0-0,-459.15695,152.99539
8,96,0-3-2-0-1-0-0-2-0-1-0-1-0-2-3-0,-453.2056,147.14801
8,97,2-0-0-0-1-0-0-2-2-1-0-1-0-3-3-0,-418.24484,112.208786
8,98,0-3-2-0-1-0-1-2-0-0-0-1-0-2-3-0,-453.99524,147.98694
8,99,0-3-3-0-1-0-1-0-0-1-0-1-0-3-3-0,-478.41742,172.41566
8,100,0-3-3-0-1-0-0-2-2-1-0-1-1-0-0-0,-423.0652,117.10872
9,1,0-3-3-0-1-0-1-2-2-1-0-1-0-3-0-0,-468.9364,149.88496
9,2,0-3-3-0-1-0-1-2-2-1-0-1-0-3-0-0,-468.9364,149.88496
9,3,0-3-3-0-1-0-1-2-2-1-0-1-0-3-0-0,-468.9364,149.88496
9,4,0-0-3-0-1-0-1-2-2-1-0-1-0-3-3-0,-468.9364,149.88496
9,5,0-0-3-0-1-0-1-2-2-1-0-1-0-2-3-0,-453.22357,135.47874
9,6,0-3-2-0-1-0-1-2-2-1-0-1-0-3-0-0,-453.22357,135.47874
9,7,0-0-2-0-1-0-1-2-2-1-0-1-0-3-3-0,-453.2084,135.5051
9,8,0-3-3-0-1-0-1-2-2-0-0-1-0-3-3-0,-478.45416,161.34319
9,9,0-3-3-0-1-0-0-2-2-1-0-1-0-3-3-0,-478.45416,161.34319
9,10,0-3-4-0-1-0-1-2-2-1-0-1-0-3-0-0,-454.2939,137.7716
9,11,0-3-2-0-1-0-0-2-2-1-0-1-0-3-3-0,-460.88293,145.20648
9,12,0-3-3-0-1-0-1-2-2-0-0-1-0-2-3-0,-460.88293,145.20648
9,13,0-3-2-0-1-0-1-2-2-0-0-1-0-3-3-0,-463.66086,148.01624
9,14,0-3-3-0-1-0-1-2-2-1-0-0-0-3-3-0,-454.41,139.16214
9,15,0-3-3-0-0-0-1-2-2-1-0-1-0-3-3-0,-454.41,139.16214
9,16,0-3-0-0-1-0-1-2-2-1-0-1-0-3-3-0,-416.78146,101.5823
9,17,0-3-3-0-1-0-1-2-2-1-0-1-0-0-3-0,-416.78146,101.5823
9,18,0-0-3-1-1-0-1-2-2-1-0-1-0-3-0-0,-459.68042,144.60559
9,19,0-3-4-0-1-0-0-2-2-1-0-1-0-3-3-0,-462.11237,147.7253
9,20,0-3-4-0-1-0-1-2-2-0-0-1-0-3-3-0,-464.57,150.2384
9,21,0-3-3-0-0-0-1-2-2-1-0-1-0-2-3-0,-438.1244,124.37533
9,22,0-3-3-0-1-0-1-2-0-1-0-1-0-3-3-0,-471.1379,157.42233
9,23,0-3-3-0-1-0-1-0-2-1-0-1-0-3-3-0,-471.1379,157.42233
9,24,0-3-2-0-1-0-1-2-2-1-0-1-0-0-3-0,-400.43228,86.78764
9,25,0-0-3-0-1-0-1-2-2-1-0-1-1-2-0-0,-443.43372,129.80496
