Names,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd,Set,R_pred
6Heliceno_4-f_7-br_8-cl_10-cl_12-i_13-br.log,0,0,0,1,0,0,3,2,0,2,0,4,3,0,0,0,6,229.4985,371.32,Training,200.97699037945523
6Heliceno_8-i_9-i_10-f_13-i.log,0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,4,310.7192,369.67,Training,359.92710956672664
6Heliceno_11-br_12-i_15-i.log,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,610.8367,357.62,Training,597.7226373391707
6Heliceno_6-cl_7-f_12-cl_13-br_15-br_16-i.log,0,0,0,0,0,2,1,0,0,0,0,2,3,0,3,4,6,353.9051,393.28,Training,353.4985576027223
6Heliceno_1-i_10-i_11-cl_14-f_15-br_16-cl.log,4,0,0,0,0,0,0,0,0,4,2,0,0,1,3,2,6,378.5081,387.65,Training,435.07625973786173
6Heliceno_4-i_6-f_7-f_12-br_13-f_15-f.log,0,0,0,4,0,1,1,0,0,0,0,3,1,0,1,0,6,352.9538,357.77,Training,338.9111607947319
6Heliceno_1-br_5-i_7-cl_16-f.log,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,4,346.9488,364.77,Training,363.55577669374276
6Heliceno_1-i_6-i_7-f_9-br_10-br_16-cl.log,4,0,0,0,0,4,1,0,3,3,0,0,0,0,0,2,6,494.7098,378.71,Training,506.6496940030796
6Heliceno_3-i_4-cl_6-br_10-br_11-f_12-f.log,0,0,4,2,0,3,0,0,0,3,1,1,0,0,0,0,6,559.0783,360.18,Training,477.19226578546903
6Heliceno_4-cl_7-br_9-i.log,0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,3,531.2227,354.64,Training,476.66601041079065
6Heliceno_2-br_5-br_6-f_11-i_13-cl_14-cl.log,0,3,0,0,3,1,0,0,0,0,4,0,2,2,0,0,6,556.6749,359.24,Training,496.73192934635443
6Heliceno_6-i_8-br_9-cl_10-f.log,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,4,490.445,360.79,Training,524.2649226774328
6Heliceno_3-f_5-i_7-f_8-f_11-br_14-br.log,0,0,1,0,4,0,1,1,0,0,3,0,0,3,0,0,6,481.1361,353.13,Training,490.264318112832
6Heliceno_1-f_3-br_4-i_8-cl_13-cl_16-cl.log,1,0,3,4,0,0,0,2,0,0,0,0,2,0,0,2,6,357.4362,364.17,Training,319.35075239391534
6Heliceno_5-i_8-cl_10-f_12-cl_13-cl.log,0,0,0,0,4,0,0,2,0,1,0,2,2,0,0,0,5,357.1549,363.64,Training,315.22197886641675
6Heliceno_9-cl_12-i_14-cl.log,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,3,546.301,354.14,Training,549.811054432518
6Heliceno_4-f.log,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,660.4455,341.76,Training,656.9904218779984
6Heliceno_2-f_9-f.log,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,607.3991,342.31,Training,684.0643970317333
6Heliceno_1-i_3-f_6-f_11-cl_13-br_15-i.log,4,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,6,591.5675,363.04,Training,567.2953023801637
6Heliceno_6-f.log,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,658.6581,341.3,Training,670.0098004133524
6Heliceno_1-i_2-i_3-i_14-i_15-i_16-i.log,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,6,311.1286,425.54,Training,374.59648286479955
6Heliceno_10-i_11-f.log,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,507.2717,351.85,Training,551.8717359743713
6Heliceno_2-i_4-cl_6-cl_8-br_9-f_12-f.log,0,4,0,2,0,2,0,3,1,0,0,1,0,0,0,0,6,579.9281,365.31,Training,550.2477875655583
6Heliceno_2-i_5-br_8-f_12-cl_13-f_15-f.log,0,4,0,0,3,0,0,1,0,0,0,2,1,0,1,0,6,570.0496,360.01,Training,571.1575365309865
6Heliceno_2-i_12-f_13-br_14-i.log,0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,0,4,614.7244,361.32,Training,639.0972793817382
6Heliceno_2-i_4-f_14-br.log,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,793.5362,348.43,Training,782.2405469718609
6Heliceno_7-i_12-i_16-i.log,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,427.9248,367.05,Training,412.32044474436196
6Heliceno_2-br_5-i_10-f_14-br_15-cl.log,0,3,0,0,4,0,0,0,0,1,0,0,0,3,2,0,5,640.0736,350.81,Training,663.9094843484671
6Heliceno_4-i_5-cl_6-i_8-br_14-br.log,0,0,0,4,2,4,0,3,0,0,0,0,0,3,0,0,5,274.537,365.24,Training,336.510065893441
6Heliceno_1-f_9-f_14-br_16-cl.log,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,4,504.1898,354.19,Training,497.8531104754871
6Heliceno_1-cl_2-cl_5-f_8-f_10-br_16-i.log,2,2,0,0,1,0,0,1,0,3,0,0,0,0,0,4,6,574.6769,370.31,Training,523.454266900495
6Heliceno_4-i_15-i.log,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,633.9594,350.72,Training,647.5234621560336
6Heliceno_2-f_5-i_6-i_7-cl_13-cl_15-f.log,0,1,0,0,4,4,2,0,0,0,0,0,2,0,1,0,6,386.8286,360.2,Training,399.99480311907627
6Heliceno_8-f_16-br.log,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,513.2489,353.84,Training,568.4703554343583
6Heliceno_2-br_4-f.log,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,738.517,345.24,Training,725.9664636131205
6Heliceno_13-br_14-cl.log,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,661.1574,345.72,Training,623.51319139426
6Heliceno_7-i_16-br.log,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,519.741,354.81,Training,547.0233016289078
6Heliceno_5-cl_7-cl_8-i_15-cl_16-br.log,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,3,5,499.3442,368.55,Training,469.74541473535976
6Heliceno_1-cl_6-f.log,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,532.0254,349.52,Training,556.4056655738051
6Heliceno_6-f_10-i_11-f_13-i_15-br.log,0,0,0,0,0,1,0,0,0,4,1,0,4,0,3,0,5,508.3753,360.65,Training,478.76435841500165
6Heliceno_1-br_5-i_7-br_10-br_13-i_16-f.log,3,0,0,0,4,0,3,0,0,3,0,0,4,0,0,1,6,231.734,375.42,Training,235.07788328089455
6Heliceno_2-f_3-f_5-f_11-f.log,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,607.0066,340.78,Training,644.5905507705137
6Heliceno_2-br_13-i_14-f_16-i.log,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,4,4,507.7587,364.59,Training,490.1123481192724
6Heliceno_2-cl_7-cl_8-br_9-br_15-f_16-i.log,0,2,0,0,0,0,2,3,3,0,0,0,0,0,1,4,6,543.0839,374.77,Training,518.8506398462341
6Heliceno_1-cl_2-i_5-i_7-i_15-br.log,2,4,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,455.5918,373.41,Training,511.6973812300026
6Heliceno_4-br_7-i_8-i_12-br_13-cl_15-f.log,0,0,0,3,0,0,4,4,0,0,0,3,2,0,1,0,6,284.9282,367.37,Training,293.82368352716304
6Heliceno_2-br_4-br.log,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,676.9635,348.7,Training,648.6703299367409
6Heliceno_1-i_4-br_8-f.log,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,517.8374,360.61,Training,516.1339800216809
6Heliceno_1-i_2-f_9-cl_12-i_16-f.log,4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,5,487.05,360.54,Training,418.20281046322594
6Heliceno_6-f_7-f_8-br.log,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,578.2719,348.51,Training,581.788727338542
6Heliceno_4-i_5-i_12-i_13-i.log,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,85.9825,344.31,Training,97.64964669573143
6Heliceno_1-i_7-f_9-br_10-f.log,4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,4,618.9696,359.05,Training,534.3800886462853
6Heliceno_2-br_3-f_10-cl.log,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,722.3029,347.37,Training,670.7743659579884
6Heliceno_2-cl_3-f_7-f_9-f_13-cl_16-cl.log,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,2,6,519.582,354.01,Training,494.27164349033586
6Heliceno_3-f_7-f_15-br_16-i.log,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,582.9616,363.37,Training,525.8543496197975
6Heliceno_3-i_5-cl_6-i_13-f_14-br_15-i.log,0,0,4,0,2,4,0,0,0,0,0,0,1,3,4,0,6,668.6033,362.99,Training,665.7950840996496
6Heliceno_5-i_6-f_9-br_12-cl_15-br.log,0,0,0,0,4,1,0,0,3,0,0,2,0,0,3,0,5,521.4751,360.29,Training,440.43441997796793
6Heliceno_3-i_4-br_8-f_9-f_15-cl.log,0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,5,620.7452,355.14,Training,649.728693596159
6Heliceno_5-br_13-f_15-br.log,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,3,668.344,349.13,Training,607.6978512055363
6Heliceno_5-f_6-f_13-br.log,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,599.2366,344.67,Training,526.7142370073528
6Heliceno_4-f_8-i.log,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,612.487,347.44,Training,599.2121117226721
6Heliceno_3-f_6-f_13-br.log,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,606.9073,343.66,Training,575.9162242544277
6Heliceno_4-cl_10-cl_11-br_12-i_13-i_16-f.log,0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,1,6,86.6488,342.08,Training,131.51022688129666
6Heliceno_8-i_14-br.log,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,702.1635,348.16,Training,697.2963570581079
6Heliceno_4-f_7-cl_14-br_16-cl.log,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,2,4,522.1556,357.75,Training,492.59756865496564
6Heliceno_3-i_4-i_7-br_11-cl_15-f_16-i.log,0,0,4,4,0,0,3,0,0,0,2,0,0,0,1,4,6,539.0735,369.16,Training,478.97275385393027
6Heliceno_3-f_4-cl_6-cl_7-cl_9-cl_13-i.log,0,0,1,2,0,2,2,0,2,0,0,0,4,0,0,0,6,407.311,364.03,Training,408.4576998789624
6Heliceno_1-f_5-br_6-cl_9-cl_14-i_15-br.log,1,0,0,0,3,2,0,0,2,0,0,0,0,4,3,0,6,465.1764,360.29,Training,476.75214768403714
6Heliceno_5-br_6-i_8-f_11-cl.log,0,0,0,0,3,4,0,1,0,0,2,0,0,0,0,0,4,460.3599,354.31,Training,483.62560987476144
6Heliceno_1-cl_7-i_11-br_12-i_14-i_16-f.log,2,0,0,0,0,0,4,0,0,0,3,4,0,4,0,1,6,343.2665,369.05,Training,391.62842802149186
6Heliceno_1-cl_4-cl_5-br_12-cl_13-cl_14-cl.log,2,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,6,198.1179,378.7,Training,208.33750308159745
6Heliceno_4-f_6-i_10-f_11-f_12-cl.log,0,0,0,1,0,4,0,0,0,1,1,2,0,0,0,0,5,505.4569,353.91,Training,449.6772189019087
6Heliceno_8-cl_11-br_15-br.log,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,3,674.5158,353.77,Training,644.6880611700091
6Heliceno_2-i_5-br_12-cl_14-cl_15-cl_16-br.log,0,4,0,0,3,0,0,0,0,0,0,2,0,2,2,3,6,482.405,374.29,Training,495.57529575147925
6Heliceno_5-br_7-cl_9-f_12-cl_14-i_16-cl.log,0,0,0,0,3,0,2,0,1,0,0,2,0,4,0,2,6,400.555,367.48,Training,364.2893793545624
6Heliceno_8-cl_15-cl.log,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,691.5505,347.43,Training,705.4906776203526
6Heliceno_6-cl_15-i_16-br.log,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,3,674.6439,361.09,Training,550.6429165660662
6Heliceno_1-f_3-i_6-f_9-cl_13-cl_16-br.log,1,0,4,0,0,1,0,0,2,0,0,0,2,0,0,3,6,557.9388,361.9,Training,442.6565098217499
6Heliceno_3-i_6-i_7-f_10-f_12-cl_13-i.log,0,0,4,0,0,4,1,0,0,1,0,2,4,0,0,0,6,197.1517,366.57,Training,368.08035899378444
6Heliceno_3-i_10-br_13-cl_16-br.log,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,4,479.806,364.79,Training,497.0885706872367
6Heliceno_1-f_2-f.log,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,535.7529,343.01,Training,555.8116277585856
6Heliceno_1-cl_10-cl_16-f.log,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,511.0079,351.77,Training,482.02261868094826
6Heliceno_9-i_10-cl_11-f_16-i.log,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,4,4,570.4704,368.94,Training,535.359742273006
6Heliceno_7-cl_10-i_12-br.log,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,3,462.937,357.48,Training,482.4916017957768
6Heliceno_7-br_9-cl_10-br_11-i_13-f_16-i.log,0,0,0,0,0,0,3,0,2,3,4,0,1,0,0,4,6,450.703,384.8,Training,444.84803374156223
6Heliceno_6-cl.log,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,670.6189,343.27,Training,652.6183695176559
6Heliceno_2-br_3-br_14-br_15-i.log,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,4,797.1179,353.73,Training,845.1606691230129
6Heliceno_2-br_4-cl_9-f_10-cl_11-br_14-br.log,0,3,0,2,0,0,0,0,1,2,3,0,0,3,0,0,6,580.5905,361.36,Training,550.7204776173357
6Heliceno_3-cl_6-i_9-br_11-f_13-br.log,0,0,2,0,0,4,0,0,3,0,1,0,3,0,0,0,5,561.1512,355.84,Training,536.957583947417
6Heliceno_7-br_8-i_9-cl_12-f_13-f_14-f.log,0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,6,385.1788,364.94,Training,407.2198514365708
6Heliceno_1-cl_8-cl_9-cl_12-br_13-br_15-br.log,2,0,0,0,0,0,0,2,2,0,0,3,3,0,3,0,6,369.5449,373.75,Training,311.6928735841787
6Heliceno_2-cl_4-cl_6-i_7-cl_10-f_13-i.log,0,2,0,2,0,4,2,0,0,1,0,0,4,0,0,0,6,428.874,364.66,Training,379.70146686870476
6Heliceno_3-cl_5-i_7-i_11-f_12-br_16-f.log,0,0,2,0,4,0,4,0,0,0,1,3,0,0,0,1,6,302.0005,360.07,Training,349.353640683137
6Heliceno_4-cl.log,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,648.3804,343.07,Training,613.2160906203407
6Heliceno_9-br_11-br.log,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,586.5654,350.3,Training,593.4157144715483
6Heliceno_6-f_15-cl_16-br.log,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,590.9903,356.55,Training,562.9093754837018
6Heliceno_1-i_2-f_4-f_5-i_8-i.log,4,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,5,397.7616,377.84,Training,420.8983833032865
6Heliceno_1-f_3-i_7-br_13-cl_14-cl.log,1,0,4,0,0,0,3,0,0,0,0,0,2,2,0,0,5,546.637,356.89,Training,550.5143055733544
6Heliceno_2-br_5-br_7-i_8-cl_10-f.log,0,3,0,0,3,0,4,2,0,1,0,0,0,0,0,0,5,554.0253,360.47,Training,527.8420063604473
6Heliceno_1-cl_4-i_5-br_8-cl.log,2,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,4,174.9739,366.53,Training,194.5976161353707
6Heliceno_7-br.log,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,612.2105,345.91,Training,613.1110378973614
6Heliceno_4-cl_6-br_8-i_9-cl_13-i_16-br.log,0,0,0,2,0,3,0,4,2,0,0,0,4,0,0,3,6,373.0351,376.97,Training,380.4589363341741
6Heliceno_3-br_6-br_8-cl_9-i_10-br_12-cl.log,0,0,3,0,0,3,0,2,4,3,0,2,0,0,0,0,6,415.3058,370.04,Training,447.53854170311996
6Heliceno_1-br_2-br_3-br_16-cl.log,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,579.4407,365.14,Training,462.60205662024276
6Heliceno_3-i_4-f_11-cl_12-i_13-br_16-i.log,0,0,4,1,0,0,0,0,0,0,2,4,3,0,0,4,6,372.4325,385.21,Training,349.14194350163837
6Heliceno_4-f_5-i_7-i_10-f_11-f_13-br.log,0,0,0,1,4,0,4,0,0,1,1,0,3,0,0,0,6,327.249,366.58,Training,284.8991035118389
6Heliceno_9-br_11-br_12-i_16-cl.log,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,2,4,370.3288,367.69,Training,400.5245469510963
6Heliceno_7-cl_9-cl_15-f_16-f.log,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,4,486.627,349.62,Training,548.567617187041
6Heliceno_2-i_7-cl_8-cl.log,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,695.9693,354.21,Training,677.68781678152
6Heliceno_4-cl_5-cl_16-br.log,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,412.4481,360.12,Training,407.644478899199
6Heliceno_2-cl_3-i_4-i_8-br.log,0,2,4,4,0,0,0,3,0,0,0,0,0,0,0,0,4,408.2967,355.97,Training,539.2404608904963
6Heliceno_8-f_11-br_12-cl_15-cl_16-br.log,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,3,5,452.3598,374.13,Training,412.61243039506496
6Heliceno_11-f_14-f.log,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,664.883,341.05,Training,684.8577825749879
6Heliceno_1-f_12-br.log,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,493.6472,347.51,Training,523.5087134926215
6Heliceno_5-br_6-br_12-i_14-br_15-cl_16-i.log,0,0,0,0,3,3,0,0,0,0,0,4,0,3,2,4,6,336.9617,385.68,Training,337.0842268478893
6Heliceno_2-cl_6-f_10-f_15-cl.log,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,705.3756,343.02,Training,707.4076103283907
6Heliceno_2-cl_13-br_14-i_16-cl.log,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,4,506.3793,362.2,Training,462.27739162751647
6Heliceno_1-br_5-cl_6-br_7-cl_11-i_12-cl.log,3,0,0,0,2,3,2,0,0,0,4,2,0,0,0,0,6,384.192,374.25,Training,351.5259420431919
6Heliceno_13-i_16-f.log,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,390.0926,349.44,Training,463.8583451742525
6Heliceno_4-cl_11-br_16-f.log,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,3,468.8404,349.89,Training,474.2106604221724
6Heliceno_1-i_6-cl_7-cl_8-br_14-cl.log,4,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,5,598.9562,373.44,Training,564.7101319157406
6Heliceno_3-i_7-f_8-br_9-br_15-br.log,0,0,4,0,0,0,1,3,3,0,0,0,0,0,3,0,5,705.3774,363.32,Training,700.2146684110236
6Heliceno_6-cl_7-f_9-i_10-f_11-f.log,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,5,547.9433,353.54,Training,498.36517950730297
6Heliceno_11-cl_15-f.log,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,609.9389,344.47,Training,669.3804067771143
6Heliceno_3-f_9-f_11-cl_12-f.log,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,4,616.9988,343.76,Training,596.1188722716897
6Heliceno_2-br_8-i_11-i_12-f_14-f_15-i.log,0,3,0,0,0,0,0,4,0,0,4,1,0,1,4,0,6,761.6521,359.49,Training,684.9543507925747
6Heliceno_1-br_3-f_4-f_5-br_6-cl_10-f.log,3,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,6,378.4374,366.7,Training,380.88554759031405
6Heliceno_6-f_9-cl_11-f_12-cl_15-f_16-i.log,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,4,6,517.9044,368.71,Training,474.15415579905454
6Heliceno_4-cl_6-cl_9-i_13-i_15-f_16-f.log,0,0,0,2,0,2,0,0,4,0,0,0,4,0,1,1,6,350.4436,359.16,Training,387.8779570537832
6Heliceno_4-cl_6-i_8-cl_12-i_13-i_16-f.log,0,0,0,2,0,4,0,2,0,0,0,4,4,0,0,1,6,188.55,361.29,Training,194.09283101215232
6Heliceno_3-f_11-br_12-i.log,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,3,512.402,349.58,Training,487.24653633392705
6Heliceno_2-cl_3-cl_8-f_14-f_16-f.log,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,5,584.7514,347.4,Training,619.8336385870817
6Heliceno_2-br_4-i_10-f_13-f.log,0,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,4,615.5534,349.93,Training,554.2717255921375
6Heliceno_2-cl_3-br_7-i_9-cl_14-f_15-i.log,0,2,3,0,0,0,4,0,2,0,0,0,0,1,4,0,6,697.8036,359.87,Training,690.4556296372908
6Heliceno_6-i_7-br_11-cl_12-i_14-br.log,0,0,0,0,0,4,3,0,0,0,2,4,0,3,0,0,5,321.6195,368.13,Training,344.1392473557548
6Heliceno_8-br_12-cl_15-cl.log,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,3,612.2031,352.44,Training,640.4239118541346
6Heliceno_3-f_7-br_10-i_11-i_12-i.log,0,0,1,0,0,0,3,0,0,4,4,4,0,0,0,0,5,269.7457,368.63,Training,268.00882032303343
6Heliceno_4-i_9-i_11-f_13-br.log,0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,4,461.3304,355.53,Training,431.1654443464267
6Heliceno_3-cl_6-i.log,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,628.3545,348.29,Training,632.9644530981465
6Heliceno_9-i_12-i_15-cl.log,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,3,490.8897,360.42,Training,508.0639555466127
6Heliceno_6-i_10-f_14-br_15-f_16-f.log,0,0,0,0,0,4,0,0,0,1,0,0,0,3,1,1,5,520.138,350.46,Training,522.342690339111
6Heliceno_5-cl_8-i_9-cl_15-cl.log,0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,4,561.4645,363.77,Training,570.8072041074767
6Heliceno_1-f_3-cl_4-cl_5-f_6-f_14-cl.log,1,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,6,433.7777,357.71,Training,448.56881798697833
6Heliceno_4-f_9-i_12-f.log,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,588.7641,347.09,Training,544.303151912896
6Heliceno_5-f_11-cl.log,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,656.1979,343.44,Training,611.7652243315061
6Heliceno_1-br_7-br_8-i_9-i_15-cl.log,3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,0,5,277.8807,382.5,Training,373.17081965588164
6Heliceno_1-i_4-cl_14-cl.log,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,618.1717,359.81,Training,569.9719800373014
6Heliceno_3-br_9-br_13-f_15-f.log,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,4,678.5184,347.47,Training,688.2891817703936
6Heliceno_4-f_5-cl_8-cl_10-cl_14-cl_16-f.log,0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,1,6,415.4277,358.9,Training,414.6341462200956
6Heliceno_3-cl_6-f_8-f_9-f.log,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,4,641.1544,346.6,Training,656.968930007194
6Heliceno_5-cl_7-f_8-i_9-br_13-br_14-br.log,0,0,0,0,2,0,1,4,3,0,0,0,3,3,0,0,6,457.3329,364.36,Training,429.3869365101518
6Heliceno_7-br_16-cl.log,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,524.0781,351.43,Training,537.1432394339575
6Heliceno_3-cl_5-i_8-i_9-cl_11-br.log,0,0,2,0,4,0,0,4,2,0,3,0,0,0,0,0,5,471.7744,368.59,Training,471.0860851218704
6Heliceno_2-cl_7-i_11-i_12-cl_14-cl.log,0,2,0,0,0,0,4,0,0,0,4,2,0,2,0,0,5,590.9947,358.83,Training,563.0045519884754
6Heliceno_1-cl_3-cl_7-br_13-cl_15-br_16-f.log,2,0,2,0,0,0,3,0,0,0,0,0,2,0,3,1,6,438.367,361.88,Training,429.54955806878297
6Heliceno_2-br_11-cl_12-cl_13-f_14-br.log,0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,5,662.9447,358.92,Training,603.0089655803441
6Heliceno_8-br_9-cl_11-br_12-i_13-cl.log,0,0,0,0,0,0,0,3,2,0,3,4,2,0,0,0,5,364.9875,372.28,Training,294.8318255539078
6Heliceno_1-cl_7-f_8-f_10-cl_12-br.log,2,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,5,448.9414,358.89,Training,421.60787868003894
6Heliceno_4-br_6-f_8-br_12-i_13-i_15-f.log,0,0,0,3,0,1,0,3,0,0,0,4,4,0,1,0,6,155.7526,369.16,Training,218.92496220826715
6Heliceno_3-f_11-cl_12-i_14-cl.log,0,0,1,0,0,0,0,0,0,0,2,4,0,2,0,0,4,297.4356,359.12,Training,526.5249741595111
6Heliceno_2-i_3-f_7-f_9-br_10-cl_12-cl.log,0,4,1,0,0,0,1,0,3,2,0,2,0,0,0,0,6,618.1487,359.48,Training,529.223530091523
6Heliceno_1-i_7-cl_9-f_11-br_15-f.log,4,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,5,510.1147,373.52,Training,523.9448357476333
6Heliceno_1-f_7-cl_9-i_13-f_14-cl.log,1,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,5,480.2049,354.65,Training,496.46035088538014
6Heliceno_4-br_5-i_10-cl_14-f_15-cl_16-f.log,0,0,0,3,4,0,0,0,0,2,0,0,0,1,2,1,6,350.0422,367.22,Training,298.7024534512622
6Heliceno_1-i_3-cl_4-cl_8-i_9-f_10-br.log,4,0,2,2,0,0,0,4,1,3,0,0,0,0,0,0,6,485.5242,375.19,Training,446.30370343856004
6Heliceno_4-br_6-i_14-i.log,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,623.7414,351.94,Training,530.77512879223
6Heliceno_2-br_3-f_10-cl_16-f.log,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,595.2282,350.85,Training,587.1903218051353
6Heliceno_2-i_3-br_6-br_8-i_10-cl_11-f.log,0,4,3,0,0,3,0,4,0,2,1,0,0,0,0,0,6,619.3871,367.97,Training,517.7682903074488
6Heliceno_2-cl.log,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,714.8135,342.94,Training,732.6921260066188
6Heliceno_2-i_6-cl_7-br_9-f_11-f.log,0,4,0,0,0,2,3,0,1,0,1,0,0,0,0,0,5,550.8605,366.18,Training,605.9772528336002
