Names,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd,Set,R_pred
6Heliceno_1-i_10-i_11-cl_14-f_15-br_16-cl.log,4,0,0,0,0,0,0,0,0,4,2,0,0,1,3,2,6,378.5081,387.65,Training,519.632744034122
6Heliceno_4-i_6-f_7-f_12-br_13-f_15-f.log,0,0,0,4,0,1,1,0,0,0,0,3,1,0,1,0,6,352.9538,357.77,Training,364.4135098345473
6Heliceno_1-br_5-i_7-cl_16-f.log,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,4,346.9488,364.77,Training,401.8083620330538
6Heliceno_1-i_6-i_7-f_9-br_10-br_16-cl.log,4,0,0,0,0,4,1,0,3,3,0,0,0,0,0,2,6,494.7098,378.71,Training,484.0437843881561
6Heliceno_3-i_4-cl_6-br_10-br_11-f_12-f.log,0,0,4,2,0,3,0,0,0,3,1,1,0,0,0,0,6,559.0783,360.18,Training,492.8106823623246
6Heliceno_4-cl_7-br_9-i.log,0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,3,531.2227,354.64,Training,482.75639845209827
6Heliceno_6-i_8-br_9-cl_10-f.log,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,4,490.445,360.79,Training,569.9691333679773
6Heliceno_4-cl_8-br_9-cl_16-br.log,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,3,4,520.1796,365.39,Training,560.3226523604559
6Heliceno_3-f_5-i_7-f_8-f_11-br_14-br.log,0,0,1,0,4,0,1,1,0,0,3,0,0,3,0,0,6,481.1361,353.13,Training,456.9614434535204
6Heliceno_1-f_3-br_4-i_8-cl_13-cl_16-cl.log,1,0,3,4,0,0,0,2,0,0,0,0,2,0,0,2,6,357.4362,364.17,Training,466.2533702318749
6Heliceno_5-i_8-cl_10-f_12-cl_13-cl.log,0,0,0,0,4,0,0,2,0,1,0,2,2,0,0,0,5,357.1549,363.64,Training,396.53679267801243
6Heliceno_9-cl_12-i_14-cl.log,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,3,546.301,354.14,Training,546.8354557270387
6Heliceno_4-f.log,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,660.4455,341.76,Training,628.2098593971157
6Heliceno_2-f_9-f.log,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,607.3991,342.31,Training,659.3936385860266
6Heliceno_1-i_3-f_6-f_11-cl_13-br_15-i.log,4,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,6,591.5675,363.04,Training,519.2222162651269
6Heliceno_6-f.log,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,658.6581,341.3,Training,645.2100288032519
6Heliceno_1-i_2-i_3-i_14-i_15-i_16-i.log,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,6,311.1286,425.54,Training,436.50450344037705
6Heliceno_10-i_11-f.log,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,507.2717,351.85,Training,551.1544875575607
6Heliceno_2-f_3-f_7-i_8-br_15-br_16-cl.log,0,1,1,0,0,0,4,3,0,0,0,0,0,0,3,2,6,535.9519,359.32,Training,598.6355756616359
6Heliceno_2-i_4-cl_6-cl_8-br_9-f_12-f.log,0,4,0,2,0,2,0,3,1,0,0,1,0,0,0,0,6,579.9281,365.31,Training,612.9190188299456
6Heliceno_2-i_5-br_8-f_12-cl_13-f_15-f.log,0,4,0,0,3,0,0,1,0,0,0,2,1,0,1,0,6,570.0496,360.01,Training,563.4366749792695
6Heliceno_2-i_12-f_13-br_14-i.log,0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,0,4,614.7244,361.32,Training,547.9877473680885
6Heliceno_2-i_4-f_14-br.log,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,793.5362,348.43,Training,721.0791201470968
6Heliceno_7-i_12-i_16-i.log,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,427.9248,367.05,Training,476.52200419367784
6Heliceno_4-f_5-cl_7-f_9-cl_11-f_14-cl.log,0,0,0,1,2,0,1,0,2,0,1,0,0,2,0,0,6,503.8126,352.05,Training,437.3282060513047
6Heliceno_4-i_5-cl_6-i_8-br_14-br.log,0,0,0,4,2,4,0,3,0,0,0,0,0,3,0,0,5,274.537,365.24,Training,358.22153868357117
6Heliceno_1-f_9-f_14-br_16-cl.log,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,4,504.1898,354.19,Training,562.1507099091184
6Heliceno_1-cl_2-cl_5-f_8-f_10-br_16-i.log,2,2,0,0,1,0,0,1,0,3,0,0,0,0,0,4,6,574.6769,370.31,Training,469.26793338601976
6Heliceno_4-i_15-i.log,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,633.9594,350.72,Training,582.4909737682622
6Heliceno_2-f_5-i_6-i_7-cl_13-cl_15-f.log,0,1,0,0,4,4,2,0,0,0,0,0,2,0,1,0,6,386.8286,360.2,Training,317.1624027203834
6Heliceno_8-f_16-br.log,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,513.2489,353.84,Training,668.9766045619742
6Heliceno_2-br_4-f.log,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,738.517,345.24,Training,686.493842411235
6Heliceno_13-br_14-cl.log,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,661.1574,345.72,Training,603.9997788290402
6Heliceno_5-cl_7-cl_8-i_15-cl_16-br.log,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,3,5,499.3442,368.55,Training,570.0369918055598
6Heliceno_1-cl_6-f.log,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,532.0254,349.52,Training,531.8012816096395
6Heliceno_6-f_10-i_11-f_13-i_15-br.log,0,0,0,0,0,1,0,0,0,4,1,0,4,0,3,0,5,508.3753,360.65,Training,455.81590290268826
6Heliceno_1-br_5-i_7-br_10-br_13-i_16-f.log,3,0,0,0,4,0,3,0,0,3,0,0,4,0,0,1,6,231.734,375.42,Training,273.9988984099285
6Heliceno_2-f_3-f_5-f_11-f.log,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,607.0066,340.78,Training,593.0299804610221
6Heliceno_2-br_13-i_14-f_16-i.log,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,4,4,507.7587,364.59,Training,549.0161307717996
6Heliceno_2-cl_7-cl_8-br_9-br_15-f_16-i.log,0,2,0,0,0,0,2,3,3,0,0,0,0,0,1,4,6,543.0839,374.77,Training,607.0072064510787
6Heliceno_1-f_5-cl_11-br_14-f.log,1,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,4,371.192,350.95,Training,443.75204892114994
6Heliceno_1-cl_2-i_5-i_7-i_15-br.log,2,4,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,455.5918,373.41,Training,432.2166569285184
6Heliceno_2-cl_6-i_8-br_10-cl_11-f_15-br.log,0,2,0,0,0,4,0,3,0,2,1,0,0,0,3,0,6,601.4831,365.46,Training,607.6018048143602
6Heliceno_4-br_7-i_8-i_12-br_13-cl_15-f.log,0,0,0,3,0,0,4,4,0,0,0,3,2,0,1,0,6,284.9282,367.37,Training,324.59572761038737
6Heliceno_2-br_4-br.log,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,676.9635,348.7,Training,630.0007880088677
6Heliceno_1-i_4-br_8-f.log,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,517.8374,360.61,Training,529.5095199783925
6Heliceno_1-i_2-f_9-cl_12-i_16-f.log,4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,5,487.05,360.54,Training,444.7235305579333
6Heliceno_6-f_7-f_8-br.log,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,578.2719,348.51,Training,578.72480246057
6Heliceno_4-i_5-i_12-i_13-i.log,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,85.9825,344.31,Training,103.38522410868964
6Heliceno_2-br_3-f_10-cl.log,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,722.3029,347.37,Training,667.8475139688773
6Heliceno_1-br_6-f_8-i_12-br_13-br_16-f.log,3,0,0,0,0,1,0,4,0,0,0,3,3,0,0,1,6,98.1928,360.4,Training,307.3196239832594
6Heliceno_2-cl_3-f_7-f_9-f_13-cl_16-cl.log,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,2,6,519.582,354.01,Training,545.2251394075831
6Heliceno_2-br_5-cl_7-cl_9-i_12-cl_15-i.log,0,3,0,0,2,0,2,0,4,0,0,2,0,0,4,0,6,663.9,367.9,Training,549.5047911618703
6Heliceno_3-f_7-f_15-br_16-i.log,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,582.9616,363.37,Training,638.6470387302713
6Heliceno_3-i_5-cl_6-i_13-f_14-br_15-i.log,0,0,4,0,2,4,0,0,0,0,0,0,1,3,4,0,6,668.6033,362.99,Training,537.5147091356547
6Heliceno_5-i_6-f_9-br_12-cl_15-br.log,0,0,0,0,4,1,0,0,3,0,0,2,0,0,3,0,5,521.4751,360.29,Training,472.7011672844371
6Heliceno_3-i_4-br_8-f_9-f_15-cl.log,0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,5,620.7452,355.14,Training,626.6735240286931
6Heliceno_5-br_13-f_15-br.log,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,3,668.344,349.13,Training,563.6760486766731
6Heliceno_5-f_6-f_13-br.log,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,599.2366,344.67,Training,517.5639307971912
6Heliceno_4-f_8-i.log,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,612.487,347.44,Training,628.2098593971157
6Heliceno_3-f_6-f_13-br.log,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,606.9073,343.66,Training,569.2226230111187
6Heliceno_4-cl_10-cl_11-br_12-i_13-i_16-f.log,0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,1,6,86.6488,342.08,Training,102.85015715305242
6Heliceno_8-i_14-br.log,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,702.1635,348.16,Training,668.9766045619742
6Heliceno_3-i_4-i_7-br_11-cl_15-f_16-i.log,0,0,4,4,0,0,3,0,0,0,2,0,0,0,1,4,6,539.0735,369.16,Training,557.3344011075679
6Heliceno_3-f_4-cl_6-cl_7-cl_9-cl_13-i.log,0,0,1,2,0,2,2,0,2,0,0,0,4,0,0,0,6,407.311,364.03,Training,356.3569814972863
6Heliceno_1-cl_7-i_11-br_12-i_14-i_16-f.log,2,0,0,0,0,0,4,0,0,0,3,4,0,4,0,1,6,343.2665,369.05,Training,378.85693021032665
6Heliceno_1-cl_4-cl_5-br_12-cl_13-cl_14-cl.log,2,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,6,198.1179,378.7,Training,192.6789792138019
6Heliceno_1-br_3-br_4-f_5-br_10-cl.log,3,0,3,1,3,0,0,0,0,2,0,0,0,0,0,0,5,439.1634,369.84,Training,337.0350006906204
6Heliceno_4-f_6-i_10-f_11-f_12-cl.log,0,0,0,1,0,4,0,0,0,1,1,2,0,0,0,0,5,505.4569,353.91,Training,450.7173564745409
6Heliceno_8-cl_11-br_15-br.log,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,3,674.5158,353.77,Training,636.362874225278
6Heliceno_2-i_5-br_12-cl_14-cl_15-cl_16-br.log,0,4,0,0,3,0,0,0,0,0,0,2,0,2,2,3,6,482.405,374.29,Training,638.1255820503004
6Heliceno_8-cl_15-cl.log,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,691.5505,347.43,Training,668.9766045619742
6Heliceno_2-i_7-f_8-br.log,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,725.2086,351.35,Training,726.4752841791445
6Heliceno_6-cl_15-i_16-br.log,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,3,674.6439,361.09,Training,640.8225887082907
6Heliceno_1-f_3-i_6-f_9-cl_13-cl_16-br.log,1,0,4,0,0,1,0,0,2,0,0,0,2,0,0,3,6,557.9388,361.9,Training,510.94278325635406
6Heliceno_3-i_6-i_7-f_10-f_12-cl_13-i.log,0,0,4,0,0,4,1,0,0,1,0,2,4,0,0,0,6,197.1517,366.57,Training,331.73058427007743
6Heliceno_3-i_10-br_13-cl_16-br.log,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,4,479.806,364.79,Training,594.7400488580888
6Heliceno_1-cl_10-cl_16-f.log,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,511.0079,351.77,Training,524.1527506039004
6Heliceno_9-i_10-cl_11-f_16-i.log,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,4,4,570.4704,368.94,Training,503.5791255175582
6Heliceno_7-cl_10-i_12-br.log,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,3,462.937,357.48,Training,427.8067853508174
6Heliceno_7-br_9-cl_10-br_11-i_13-f_16-i.log,0,0,0,0,0,0,3,0,2,3,4,0,1,0,0,4,6,450.703,384.8,Training,370.66341899090725
6Heliceno_6-cl.log,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,670.6189,343.27,Training,640.8225887082907
6Heliceno_2-i_4-i_5-cl_11-i_14-br_16-f.log,0,4,0,4,2,0,0,0,0,0,4,0,0,3,0,1,6,317.2951,370.8,Training,462.51715839424645
6Heliceno_2-br_3-br_14-br_15-i.log,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,4,797.1179,353.73,Training,744.8349887498086
6Heliceno_2-br_4-cl_9-f_10-cl_11-br_14-br.log,0,3,0,2,0,0,0,0,1,2,3,0,0,3,0,0,6,580.5905,361.36,Training,502.8486402173384
6Heliceno_3-cl_6-i_9-br_11-f_13-br.log,0,0,2,0,0,4,0,0,3,0,1,0,3,0,0,0,5,561.1512,355.84,Training,480.8532514883441
6Heliceno_7-br_8-i_9-cl_12-f_13-f_14-f.log,0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,6,385.1788,364.94,Training,450.8285650394548
6Heliceno_1-cl_8-cl_9-cl_12-br_13-br_15-br.log,2,0,0,0,0,0,0,2,2,0,0,3,3,0,3,0,6,369.5449,373.75,Training,291.77336390566035
6Heliceno_2-cl_4-cl_6-i_7-cl_10-f_13-i.log,0,2,0,2,0,4,2,0,0,1,0,0,4,0,0,0,6,428.874,364.66,Training,368.3973421255077
6Heliceno_3-cl_5-i_7-i_11-f_12-br_16-f.log,0,0,2,0,4,0,4,0,0,0,1,3,0,0,0,1,6,302.0005,360.07,Training,335.6150001045968
6Heliceno_4-cl.log,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,648.3804,343.07,Training,601.1686673010313
6Heliceno_9-br_11-br.log,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,586.5654,350.3,Training,586.0106875141613
6Heliceno_6-f_15-cl_16-br.log,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,590.9903,356.55,Training,645.2100288032519
6Heliceno_5-i_10-i.log,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,466.4233,350.88,Training,547.3191185273645
6Heliceno_1-i_2-f_4-f_5-i_8-i.log,4,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,5,397.7616,377.84,Training,397.4892903315152
6Heliceno_1-f_3-i_7-br_13-cl_14-cl.log,1,0,4,0,0,0,3,0,0,0,0,0,2,2,0,0,5,546.637,356.89,Training,529.221271440088
6Heliceno_2-br_5-br_7-i_8-cl_10-f.log,0,3,0,0,3,0,4,2,0,1,0,0,0,0,0,0,5,554.0253,360.47,Training,528.2507064145432
6Heliceno_1-cl_4-i_5-br_8-cl.log,2,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,4,174.9739,366.53,Training,240.6113160912439
6Heliceno_7-br.log,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,612.2105,345.91,Training,608.8644004884056
6Heliceno_4-cl_6-br_8-i_9-cl_13-i_16-br.log,0,0,0,2,0,3,0,4,2,0,0,0,4,0,0,3,6,373.0351,376.97,Training,440.1153918007128
6Heliceno_3-br_6-br_8-cl_9-i_10-br_12-cl.log,0,0,3,0,0,3,0,2,4,3,0,2,0,0,0,0,6,415.3058,370.04,Training,459.0109054760913
6Heliceno_1-br_2-br_3-br_16-cl.log,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,579.4407,365.14,Training,451.34463935399145
6Heliceno_1-f_4-cl_9-f_11-i_13-cl_16-i.log,1,0,0,2,0,0,0,0,1,0,4,0,2,0,0,4,6,400.1207,367.39,Training,396.2307950933134
6Heliceno_4-f_5-i_7-i_10-f_11-f_13-br.log,0,0,0,1,4,0,4,0,0,1,1,0,3,0,0,0,6,327.249,366.58,Training,288.85289013402934
6Heliceno_9-br_11-br_12-i_16-cl.log,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,2,4,370.3288,367.69,Training,435.9594171222996
6Heliceno_7-cl_9-cl_15-f_16-f.log,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,4,486.627,349.62,Training,571.4783927608669
6Heliceno_2-i_7-cl_8-cl.log,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,695.9693,354.21,Training,721.039527815957
6Heliceno_4-cl_5-cl_16-br.log,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,412.4481,360.12,Training,473.90268470603525
6Heliceno_2-cl_3-i_4-i_8-br.log,0,2,4,4,0,0,0,3,0,0,0,0,0,0,0,0,4,408.2967,355.97,Training,553.150756460943
6Heliceno_8-f_11-br_12-cl_15-cl_16-br.log,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,3,5,452.3598,374.13,Training,529.7056955841165
6Heliceno_11-f_14-f.log,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,664.883,341.05,Training,655.9359671549695
6Heliceno_1-f_12-br.log,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,493.6472,347.51,Training,500.5525890149503
6Heliceno_5-br_6-br_12-i_14-br_15-cl_16-i.log,0,0,0,0,3,3,0,0,0,0,0,4,0,3,2,4,6,336.9617,385.68,Training,406.713466355604
6Heliceno_2-cl_6-f_10-f_15-cl.log,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,705.3756,343.02,Training,651.251641182783
6Heliceno_2-cl_13-br_14-i_16-cl.log,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,4,506.3793,362.2,Training,575.6289778012798
6Heliceno_1-cl_6-br_7-f_10-cl_12-br_15-br.log,2,0,0,0,0,3,1,0,0,2,0,3,0,0,3,0,6,432.3768,364.66,Training,377.338595959505
6Heliceno_1-br_5-cl_6-br_7-cl_11-i_12-cl.log,3,0,0,0,2,3,2,0,0,0,4,2,0,0,0,0,6,384.192,374.25,Training,319.80828207739717
6Heliceno_3-f_4-f_8-i_10-cl_11-i_12-cl.log,0,0,1,1,0,0,0,4,0,2,4,2,0,0,0,0,6,186.527,365.28,Training,369.0906869270228
6Heliceno_13-i_16-f.log,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,390.0926,349.44,Training,594.6203779283185
6Heliceno_4-cl_11-br_16-f.log,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,3,468.8404,349.89,Training,547.0404847622929
6Heliceno_1-i_6-cl_7-cl_8-br_14-cl.log,4,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,5,598.9562,373.44,Training,546.0565154185981
6Heliceno_3-i_7-f_8-br_9-br_15-br.log,0,0,4,0,0,0,1,3,3,0,0,0,0,0,3,0,5,705.3774,363.32,Training,683.2562587882256
6Heliceno_6-cl_7-f_9-i_10-f_11-f.log,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,5,547.9433,353.54,Training,432.73973808634906
6Heliceno_11-cl_15-f.log,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,609.9389,344.47,Training,643.5120849986595
6Heliceno_3-f_9-f_11-cl_12-f.log,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,4,616.9988,343.76,Training,575.1337726202653
6Heliceno_1-f_5-f_8-f_12-f_14-i.log,1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,5,547.8785,344.46,Training,510.6186212084187
6Heliceno_2-br_8-i_11-i_12-f_14-f_15-i.log,0,3,0,0,0,0,0,4,0,0,4,1,0,1,4,0,6,761.6521,359.49,Training,681.5380301345467
6Heliceno_1-br_3-f_4-f_5-br_6-cl_10-f.log,3,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,6,378.4374,366.7,Training,357.8111245380023
6Heliceno_6-f_9-cl_11-f_12-cl_15-f_16-i.log,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,4,6,517.9044,368.71,Training,516.8426135659834
6Heliceno_2-i_6-cl_13-f.log,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,682.2748,351.94,Training,669.2794531579393
6Heliceno_4-cl_6-cl_9-i_13-i_15-f_16-f.log,0,0,0,2,0,2,0,0,4,0,0,0,4,0,1,1,6,350.4436,359.16,Training,446.8738176552044
6Heliceno_4-cl_6-i_8-cl_12-i_13-i_16-f.log,0,0,0,2,0,4,0,2,0,0,0,4,4,0,0,1,6,188.55,361.29,Training,215.75559545353428
6Heliceno_3-f_11-br_12-i.log,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,3,512.402,349.58,Training,464.93333005328833
6Heliceno_2-cl_3-cl_8-f_14-f_16-f.log,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,5,584.7514,347.4,Training,694.8266277676631
6Heliceno_2-br_4-i_10-f_13-f.log,0,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,4,615.5534,349.93,Training,538.0592190368341
6Heliceno_1-br_4-cl_5-cl_8-f_10-cl_14-br.log,3,0,0,2,2,0,0,1,0,2,0,0,0,3,0,0,6,351.4317,362.4,Training,385.1496036951217
6Heliceno_2-cl_3-br_7-i_9-cl_14-f_15-i.log,0,2,3,0,0,0,4,0,2,0,0,0,0,1,4,0,6,697.8036,359.87,Training,607.675131022255
6Heliceno_6-i_7-br_11-cl_12-i_14-br.log,0,0,0,0,0,4,3,0,0,0,2,4,0,3,0,0,5,321.6195,368.13,Training,265.1480064579481
6Heliceno_4-i_9-i_11-f_13-br.log,0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,4,461.3304,355.53,Training,491.6661282861915
6Heliceno_3-cl_6-i.log,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,628.3545,348.29,Training,641.3737607704632
6Heliceno_9-i_12-i_15-cl.log,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,3,490.8897,360.42,Training,525.5595442375381
6Heliceno_6-i_10-f_14-br_15-f_16-f.log,0,0,0,0,0,4,0,0,0,1,0,0,0,3,1,1,5,520.138,350.46,Training,607.8977993401236
6Heliceno_5-cl_8-i_9-cl_15-cl.log,0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,4,561.4645,363.77,Training,575.2856403037985
6Heliceno_1-f_3-i_14-cl.log,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,641.8715,347.96,Training,649.4026901967902
6Heliceno_1-f_3-cl_4-cl_5-f_6-f_14-cl.log,1,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,6,433.7777,357.71,Training,414.67905341534566
6Heliceno_4-f_9-i_12-f.log,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,588.7641,347.09,Training,540.8288372081948
6Heliceno_5-f_11-cl.log,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,656.1979,343.44,Training,576.0651167342419
6Heliceno_1-br_7-br_8-i_9-i_15-cl.log,3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,0,5,277.8807,382.5,Training,448.6422910309544
6Heliceno_1-i_4-cl_14-cl.log,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,618.1717,359.81,Training,558.756460127009
6Heliceno_3-br_9-br_13-f_15-f.log,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,4,678.5184,347.47,Training,625.2632962982495
6Heliceno_4-f_5-cl_8-cl_10-cl_14-cl_16-f.log,0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,1,6,415.4277,358.9,Training,492.8841427183403
6Heliceno_3-cl_6-f_8-f_9-f.log,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,4,641.1544,346.6,Training,654.1862662386653
6Heliceno_7-br_16-cl.log,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,524.0781,351.43,Training,608.8644004884056
6Heliceno_3-cl_5-i_8-i_9-cl_11-br.log,0,0,2,0,4,0,0,4,2,0,3,0,0,0,0,0,5,471.7744,368.59,Training,486.70309492173106
6Heliceno_2-cl_7-i_11-i_12-cl_14-cl.log,0,2,0,0,0,0,4,0,0,0,4,2,0,2,0,0,5,590.9947,358.83,Training,581.8889688327713
6Heliceno_1-cl_3-cl_7-br_13-cl_15-br_16-f.log,2,0,2,0,0,0,3,0,0,0,0,0,2,0,3,1,6,438.367,361.88,Training,429.3802686502025
6Heliceno_2-br_11-cl_12-cl_13-f_14-br.log,0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,5,662.9447,358.92,Training,568.7939637610607
6Heliceno_8-br_9-cl_11-br_12-i_13-cl.log,0,0,0,0,0,0,0,3,2,0,3,4,2,0,0,0,5,364.9875,372.28,Training,318.738031289224
6Heliceno_4-br_6-f_8-br_12-i_13-i_15-f.log,0,0,0,3,0,1,0,3,0,0,0,4,4,0,1,0,6,155.7526,369.16,Training,186.32871466516187
6Heliceno_3-f_11-cl_12-i_14-cl.log,0,0,1,0,0,0,0,0,0,0,2,4,0,2,0,0,4,297.4356,359.12,Training,496.98584674795757
6Heliceno_2-i_3-f_7-f_9-br_10-cl_12-cl.log,0,4,1,0,0,0,1,0,3,2,0,2,0,0,0,0,6,618.1487,359.48,Training,545.8413529347652
6Heliceno_1-i_7-cl_9-f_11-br_15-f.log,4,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,5,510.1147,373.52,Training,553.6400005383118
6Heliceno_1-f_7-cl_9-i_13-f_14-cl.log,1,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,5,480.2049,354.65,Training,429.285044958111
6Heliceno_4-br_5-i_10-cl_14-f_15-cl_16-f.log,0,0,0,3,4,0,0,0,0,2,0,0,0,1,2,1,6,350.0422,367.22,Training,334.4548373257818
6Heliceno_1-i_3-cl_4-cl_8-i_9-f_10-br.log,4,0,2,2,0,0,0,4,1,3,0,0,0,0,0,0,6,485.5242,375.19,Training,452.7490293390571
6Heliceno_4-br_6-i_14-i.log,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,623.7414,351.94,Training,544.5622467297644
6Heliceno_2-br_3-f_10-cl_16-f.log,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,595.2282,350.85,Training,667.8475139688773
6Heliceno_2-i_3-br_6-br_8-i_10-cl_11-f.log,0,4,3,0,0,3,0,4,0,2,1,0,0,0,0,0,6,619.3871,367.97,Training,660.2143987719431
6Heliceno_2-cl.log,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,714.8135,342.94,Training,692.2743102003582
6Heliceno_2-i_6-cl_7-br_9-f_11-f.log,0,4,0,0,0,2,3,0,1,0,1,0,0,0,0,0,5,550.8605,366.18,Training,584.2351662792269
